Downloaded on,"5/28/2026","2:34:16 PM"
Url,"https://www.congress.gov/votes/house/119-1/317"
Result,"Passed - Yea: 216 | Nay: 210 (R 216-0 Pres=0 NV=4, D 0-210 Pres=0 NV=3, I 0-0 Pres=0 NV=0)"

Representative,Party,State,Vote
"Peters, Scott H. [D-CA]",Democratic,California,Nay,
"Pettersen, Brittany [D-CO]",Democratic,Colorado,Nay,
"Pfluger, August [R-TX]",Republican,Texas,Yea,
"Pingree, Chellie [D-ME]",Democratic,Maine,Nay,
"Pocan, Mark [D-WI]",Democratic,Wisconsin,Nay,
"Pou, Nellie [D-NJ]",Democratic,New Jersey,Nay,
"Pressley, Ayanna [D-MA]",Democratic,Massachusetts,Nay,
"Quigley, Mike [D-IL]",Democratic,Illinois,Nay,
"Ramirez, Delia C. [D-IL]",Democratic,Illinois,Nay,
"Randall, Emily [D-WA]",Democratic,Washington,Nay,
"Raskin, Jamie [D-MD]",Democratic,Maryland,Nay,
"Reschenthaler, Guy [R-PA]",Republican,Pennsylvania,Yea,
"Riley, Josh [D-NY]",Democratic,New York,Nay,
"Rivas, Luz M. [D-CA]",Democratic,California,Nay,
"Rogers, Harold [R-KY]",Republican,Kentucky,Yea,
"Rogers, Mike D. [R-AL]",Republican,Alabama,Yea,
"Rose, John W. [R-TN]",Republican,Tennessee,Yea,
"Ross, Deborah K. [D-NC]",Democratic,North Carolina,Nay,
"Rouzer, David [R-NC]",Republican,North Carolina,Yea,
"Roy, Chip [R-TX]",Republican,Texas,Yea,
"Ruiz, Raul [D-CA]",Democratic,California,Nay,
"Rulli, Michael A. [R-OH]",Republican,Ohio,Yea,
"Rutherford, John H. [R-FL]",Republican,Florida,Yea,
"Ryan, Patrick [D-NY]",Democratic,New York,Nay,
"Salazar, Maria Elvira [R-FL]",Republican,Florida,Not Voting,
"Salinas, Andrea [D-OR]",Democratic,Oregon,Nay,
"Sánchez, Linda T. [D-CA]",Democratic,California,Not Voting,
"Scalise, Steve [R-LA]",Republican,Louisiana,Yea,
"Scanlon, Mary Gay [D-PA]",Democratic,Pennsylvania,Nay,
"Schakowsky, Janice D. [D-IL]",Democratic,Illinois,Nay,
"Schmidt, Derek [R-KS]",Republican,Kansas,Yea,
"Schneider, Bradley Scott [D-IL]",Democratic,Illinois,Nay,
"Scholten, Hillary J. [D-MI]",Democratic,Michigan,Nay,
"Schrier, Kim [D-WA]",Democratic,Washington,Nay,
"Schweikert, David [R-AZ]",Republican,Arizona,Yea,
"Scott, Austin [R-GA]",Republican,Georgia,Yea,
"Scott, David [D-GA]",Democratic,Georgia,Nay,
"Scott, Robert C. ""Bobby"" [D-VA]",Democratic,Virginia,Nay,
"Self, Keith [R-TX]",Republican,Texas,Yea,
"Sessions, Pete [R-TX]",Republican,Texas,Yea,
"Sewell, Terri A. [D-AL]",Democratic,Alabama,Nay,
"Sherman, Brad [D-CA]",Democratic,California,Nay,
"Shreve, Jefferson [R-IN]",Republican,Indiana,Yea,
"Simon, Lateefah [D-CA]",Democratic,California,Nay,
"Simpson, Michael K. [R-ID]",Republican,Idaho,Yea,
"Smith, Adam [D-WA]",Democratic,Washington,Nay,
"Smith, Adrian [R-NE]",Republican,Nebraska,Yea,
"Smith, Christopher H. [R-NJ]",Republican,New Jersey,Yea,
"Smith, Jason [R-MO]",Republican,Missouri,Yea,
"Smucker, Lloyd [R-PA]",Republican,Pennsylvania,Not Voting,
"Sorensen, Eric [D-IL]",Democratic,Illinois,Nay,
"Soto, Darren [D-FL]",Democratic,Florida,Nay,
"Spartz, Victoria [R-IN]",Republican,Indiana,Yea,
"Stansbury, Melanie A. [D-NM]",Democratic,New Mexico,Nay,
"Stanton, Greg [D-AZ]",Democratic,Arizona,Nay,
"Stauber, Pete [R-MN]",Republican,Minnesota,Yea,
"Stefanik, Elise M. [R-NY]",Republican,New York,Yea,
"Steil, Bryan [R-WI]",Republican,Wisconsin,Yea,
